PARCELID,FEDERAL_ID,STATE_ID,NAME,Population,ADDRESS,CITY,ZIPCODE,COUNTY,PHONE,TYPE,OWNER,OPERATING,OP_CLASS,YR_BUILT,FSOURCE,DATASOURCE,PROGRAMS,GRADES,LOW_GRADE,HIGH_GRADE,PRINCIPAL,ENROLLMENT,TEACHERS,STDTCH_RT,MIGRNT_STD,TITLE1SCHO,MAGNETINFO,COMMENTS,FREE_LUNCH,REDUCED_LU,FISH_FAC1,FISH_FAC2,BBSERVICE,BBPROVIDER,BBSPEED,DSTREAMSPD,FDOE_MSID,NCES_PUB,NCES_PRIV,FDOE_PRV,LAT_DD,LONG_DD,MGRS,GCID,ACRES,DESCRIPT,FLAG,UPDATE_DAY,FGDLAQDATE,AUTOID,AGELO,AGEHI,n
3-24-2N-3W-0000-00333-0100,NA,NA,TALLAHASSEE COMMUNITY COLLEGE - PAT THOMAS LAW ENFORCEMENT ACADEMY,16940,85 ACADEMY DR,HAVANA,32333,GADSDEN,850-539-2772,COLLEGE/UNIVERSITY,TALLAHASSEE COMMUNITY COLLEGE,STATE,PUBLIC,1990,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.54645012,-84.49477844,16RGU4032582010,7327,461.5999822,TALLAHASSEE COMMUNITY COLLEGE - PAT THOMAS LAW ENFORCEMENT ACADEMY,V,7/29/2016,9/15/2017,7462,19,35,3
2.3222E+11,137777,NA,TALMUDIC COLLEGE OF FLORIDA - MAIN CAMPUS,31,4000 ALTON RD,MIAMI BEACH,33139,MIAMI-DADE,305-534-7050,COLLEGE/UNIVERSITY,TALMUDIC COLL 4000 ALTON RD IN,PRIVATE,PRIVATE,1964,GEOPLAN,MIAMI-DADE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,25.81194901,-80.13640777,17RNJ8656555143,778,2.99759877,TALMUDIC COLLEGE OF FLORIDA - MAIN CAMPUS,V,6/1/2006,9/15/2017,520,19,35,1
38510-005-04,449524,NA,TAYLOR COLLEGE,166,5190 SE 125TH STREET,BELLEVIEW,34420,MARION,NA,COLLEGE/UNIVERSITY,TAYVAN PROPERTIES PTR,PRIVATE,PRIVATE,2008,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,150,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,29.03999039,-82.06243949,17RLN9655512882,6748,4.57589354,TAYLOR COLLEGE,V,3/29/2016,9/15/2017,6587,19,35,1
1526122100R,132338,NA,THE ART INSTITUTE OF JACKSONVILLE,,8775 BAYPINE ROAD,JACKSONVILLE,32256,DUVAL,954-463-3000X2122,COLLEGE/UNIVERSITY,LSOP 3 FL 6 LLC,PRIVATE,PRIVATE,1989,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,30.23142887,-81.57976321,17RMP4421344572,550,5.73858914,THE ART INSTITUTE OF JACKSONVILLE,V,11/6/2007,9/15/2017,576,19,35,1
182903ZZZ000005442000A,NA,NA,THE ART INSTITUTE OF TAMPA,100,4401 NORTH HIMES AVENUE,TAMPA,33614,HILLSBOROUGH,800-873-2112,COLLEGE/UNIVERSITY,MLK HIMES NORTH LLC,PRIVATE,PRIVATE,1980,GEOPLAN,FDOE COLLEGE 2016,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.98239117,-82.5004472,17RLL5243996158,7299,7.246253,THE ART INSTITUTE OF TAMPA,V,3/29/2016,9/15/2017,7434,19,35,2
35-7N-13-0000-0750-0000,132408,NA,THE BAPTIST COLLEGE OF FLORIDA,448,5400 COLLEGE DR,GRACEVILLE,32440,JACKSON,850-263-3261,COLLEGE/UNIVERSITY,FLORIDA BAPTIST THEOLOGICAL,PRIVATE,PRIVATE,1964,GEOPLAN,JACKSON COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,30.9631625,-85.50498279,16RFV4278626478,4,212.8977155,THE BAPTIST COLLEGE OF FLORIDA,V,2/4/2008,9/15/2017,43,19,35,1
28-39-23-0000-0017-0000,NA,NA,THE BLESSED EDMUND RICE SCHOOL FOR PASTORAL MINISTRY,,10299 SW PEACE RIVER ST,ARCADIA,34269,DESOTO,941-766-7334,COLLEGE/UNIVERSITY,DEWANE FRANK J BISHOP,PRIVATE,PRIVATE,1998,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.06012049,-82.01370505,17RLK9947693499,1060,9.25272357,THE BLESSED EDMUND RICE SCHOOL FOR PASTORAL MINISTRY,V,11/6/2007,9/15/2017,928,19,35,1
4.3011E+11,447856,NA,TOTAL INTERNATIONAL CAREER INSTITUTE,,3060 W 12TH AVE,HIALEAH,33012,MIAMI-DADE,305-681-6622,COLLEGE/UNIVERSITY,WILMAR FAMILY CO LLC,PRIVATE,PRIVATE,1973,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,143,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,25.84930977,-80.30671922,17RNJ6947159179,5661,0.31426299,TOTAL INTERNATIONAL CAREER INSTITUTE,V,5/14/2012,9/15/2017,5523,19,35,1
0068680030R,137953,NA,TRINITY BAPTIST COLLEGE,977,800 HAMMOND BLVD,JACKSONVILLE,32221,DUVAL,NA,COLLEGE/UNIVERSITY,TRINITY BAPTIST CHURCH OF JACK,PRIVATE,PRIVATE,1973,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,389,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.31020652,-81.79713841,17RMP2335753429,6749,149.5487236,TRINITY BAPTIST COLLEGE,V,3/29/2016,9/15/2017,6588,19,35,1
1.62626E+18,137962,NA,TRINITY COLLEGE,201,8252 MITCHELL RANCH ROAD,NEW PORT RICHEY,34655,PASCO,727-376-6911,COLLEGE/UNIVERSITY,TRINITY COLLEGE OF FLORIDA INC,PRIVATE,PRIVATE,1989,GEOPLAN,PASCO COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,28.19483136,-82.67835611,17RLM3526419925,50,40.00644178,TRINITY COLLEGE,V,5/14/2012,9/15/2017,88,19,35,1
5.04116E+11,135610,NA,TRINITY INTERNATIONAL UNIVERSITY-FLORIDA,223,8190 WEST STATE ROAD 84,DAVIE,33324,BROWARD,NA,COLLEGE/UNIVERSITY,8190 DAVIE LLC,PRIVATE,PRIVATE,1985,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,293,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,26.09968794,-80.25668188,17RNJ7432886936,6750,1.86727527,TRINITY INTERNATIONAL UNIVERSITY-FLORIDA,V,3/29/2016,9/15/2017,6589,19,35,1
13-2S-24-019A-0000-0010,NA,NA,TROY STATE UNIVERSITY,,81 BEAL PKWY SE,FORT WALTON BEACH,32548,OKALOOSA,NA,COLLEGE/UNIVERSITY,TROY UNIVERSITY,PRIVATE,PRIVATE,1985,GEOPLAN,OKALOOSA COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.4091151,-86.61254693,16REU3721564184,2062,0.65570502,TROY STATE UNIVERSITY,V,5/15/2007,9/15/2017,1925,19,35,1
372S305002000058,NA,NA,TROY UNIVERISTY,,21 N NEW WARRINGTON RD,PENSACOLA,32506,ESCAMBIA,850-455-5836,COLLEGE/UNIVERSITY,21 NEW WARRINGTON ROAD LLC,PRIVATE,PRIVATE,1978,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.40870382,-87.27755906,16RDU7334064107,2034,1.89357342,TROY UNIVERISTY,V,11/6/2007,9/15/2017,1897,19,35,1
1829203K6000020000010A,NA,NA,TROY UNIVERSITY,,5201 W KENNEDY BLVD,TAMPA,33621,HILLSBOROUGH,813-840-0983,COLLEGE/UNIVERSITY,FDG BRIDGEPORT LLC,PRIVATE,PRIVATE,1980,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.94521537,-82.53142848,17RLL4934092077,4062,4.246682,TROY UNIVERSITY,V,11/6/2007,9/15/2017,4061,19,35,1
013S311000000000,NA,NA,TROY UNIVERSITY - NAVAL AIR STATION PENSACOLA,,250 CHAMBERS AVE,PENSACOLA,32508,ESCAMBIA,850-455-4529,COLLEGE/UNIVERSITY,UNITED STATES GOVERNMENT,PRIVATE,PRIVATE,1955,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY TROY UNIVERSITY FLA REGION INCORPORATED),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.3493207,-87.27502963,16RDU7356757526,2021,9.63884772,TROY UNIVERSITY - NAVAL AIR STATION PENSACOLA,V,11/6/2007,9/15/2017,2169,19,35,2
26397-000-000,NA,NA,TROY UNIVERSITY - TYNDALL AFB,,921 BEACON BEACH RD,PANAMA CITY,32403,BAY,850-283-4449,COLLEGE/UNIVERSITY,UNITED STATES AIR FORCE,PRIVATE,PRIVATE,0,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY TROY UNIVERSITY-FLORIDA REGION),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.07592473,-85.60544466,16RFU3440628018,2506,6.29435515,TROY UNIVERSITY - TYNDALL AFB,V,7/29/2016,9/15/2017,2659,19,35,2
1231190100R,476063,NA,TULSA WELDING SCHOOL-JACKSONVILLE,545,1750 SOUTHSIDE BOULEVARD,JACKSONVILLE,32216,DUVAL,NA,COLLEGE/UNIVERSITY,CARUSO JOHN E TRUST,PRIVATE,PRIVATE,1984,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,174,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,30.31348322,-81.56004034,17RMP4615653655,6751,7.1862971,TULSA WELDING SCHOOL-JACKSONVILLE,V,3/29/2016,9/15/2017,6590,19,35,1
1248980010R,442329,NA,TULSA WELDING SCHOOL-JACKSONVILLE CAMPUS,390,3500 SOUTHSIDE BLVD JACKSONVILLE,JACKSONVILLE,32216,DUVAL,877-935-3529,COLLEGE/UNIVERSITY,SOUTHSIDE BOULEVARD LC,PRIVATE,PRIVATE,1985,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,664,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,30.28260409,-81.56037854,17RMP4610650234,5544,5.26425801,TULSA WELDING SCHOOL-JACKSONVILLE CAMPUS,V,5/14/2012,9/15/2017,5695,19,35,1
3.2221E+14,NA,NA,UCF ATHLETICS ROWING FACILITY,,18011 LAKE PICKETT RD,ORLANDO,32820,ORANGE,407-568-5880,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,2008,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.59266111,-81.1119309,17RMM8905562862,7405,9.95411517,UCF ATHLETICS ROWING FACILITY,V,7/29/2016,9/15/2017,7228,19,35,20
3.02427E+14,NA,NA,UCF COLLEGE OF MEDICINE,2883,6900 LAKE NONA BLVD,ORLANDO,32827,ORANGE,407-266-1000,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,2010,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.3675207,-81.28041824,17RMM7252337948,7399,27.49617681,UCF COLLEGE OF MEDICINE,V,7/29/2016,9/15/2017,7222,19,35,20
3.12205E+14,NA,NA,UCF HEALTH - COLLEGE OF MEDICINE PRACTICE,,3400 QUADRANGLE BLVD,ORLANDO,32817,ORANGE,407-266-3627,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,1992,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,28.59816554,-81.21649931,17RMM7883263486,7403,3.17866439,UCF HEALTH - COLLEGE OF MEDICINE PRACTICE,V,7/29/2016,9/15/2017,7226,19,35,20
15 29 15 38574 002 0140,441371,NA,ULTIMATE MEDICAL ACADEMY-CLEARWATER,17611,1255 CLEVELAND ST,CLEARWATER,33755,PINELLAS,NA,COLLEGE/UNIVERSITY,JADE GROUP,PRIVATE,PRIVATE,1968,GEOPLAN,NCES 2014-2015 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,332,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,27.96526303,-82.78557814,17RLL2436594638,6752,1.670958,ULTIMATE MEDICAL ACADEMY-CLEARWATER,V,3/29/2016,9/15/2017,6591,19,35,1
1828243EC000000000041A,450173,NA,ULTIMATE MEDICAL ACADEMY-TAMPA,,9309 N FLORIDA AVE STE 100,TAMPA,33612,HILLSBOROUGH,813-386-6350,COLLEGE/UNIVERSITY,FL 9-14 FUND LLC,PRIVATE,PRIVATE,1972,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,4078,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,28.03506815,-82.45736182,17RLM5674601943,5690,11.40927782,ULTIMATE MEDICAL ACADEMY-TAMPA,V,5/14/2012,9/15/2017,5552,19,35,1
5.1413E+11,486354,NA,UNILATINA INTERNATIONAL COLLEGE,84,3130 COMMERCE PARKWAY,MIRAMAR,33025,BROWARD,NA,COLLEGE/UNIVERSITY,SUNBEAM PROPERTIES INC,PRIVATE,PRIVATE,1993,GEOPLAN,NCES 2015-2016 COLLEGE,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,25.97987482,-80.28309687,17RNJ7175973652,8568,3.5119403,UNILATINA INTERNATIONAL COLLEGE,V,4/17/2017,9/15/2017,8506,19,35,1
2.9241E+14,369400,NA,UNIVERSAL TECHNICAL INSTITUTE,2081,2202 TAFT VINELAND RD,ORLANDO,32837,ORANGE,407-240-2422,COLLEGE/UNIVERSITY,LIBERTY PROPERTY LIMITED PARTN,PRIVATE,PRIVATE,2004,GEOPLAN,DTS 2006,NA,VOTECH,VOTECH,VOTECH,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,NA,NA,NA,28.42012815,-81.40711162,17RMM6012843811,614,8.40132548,UNIVERSAL TECHNICAL INSTITUTE,V,12/6/2006,9/15/2017,638,19,35,1
01-2S-25-0000-0001-0000,NA,NA,UNIVERSITY OF ARKANSAS - HURLBURT FIELD CENTER,500,221 LUKASIK AVE,HURLBURT FIELD,32544,OKALOOSA,850-581-2668,COLLEGE/UNIVERSITY,UNITED STATES OF AMERICA,FEDERAL,PUBLIC,0,GEOPLAN,FDOE COLLEGE 2007,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,30.41971188,-86.69870841,16REU2893665333,2057,2.61007696,UNIVERSITY OF ARKANSAS - HURLBURT FIELD CENTER,V,11/6/2007,9/15/2017,1920,19,35,8
3.12203E+14,132903,NA,UNIVERSITY OF CENTRAL FLORIDA,57294,4000 CENTRAL FLORIDA BLVD,ORLANDO,32826,ORANGE,321-433-7995,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,2007,GEOPLAN,ORANGE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.60197792,-81.2003794,17RMM8040963906,3253,1327.475538,UNIVERSITY OF CENTRAL FLORIDA,V,7/17/2007,9/15/2017,3115,19,35,20
3.1221E+14,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - BIOMOLECULAR RESEARCH ANNEX,,12722 DISCOVERY DR,ORLANDO,32826,ORANGE,407-882-2250,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,1984,GEOPLAN,DTS,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY UCF BIOMOLECULAR RESEARCH ANNEX),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.58865409,-81.19193974,17RMM8123262428,3256,3.26904851,UNIVERSITY OF CENTRAL FLORIDA - BIOMOLECULAR RESEARCH ANNEX,V,5/14/2012,9/15/2017,3118,19,35,20
24 361900    2,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - COCOA CAMPUS,377,1519 CLEARLAKE ROAD,COCOA,32922,BREVARD,231-433-7821,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,1963,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.3859179,-80.75662317,17RNM2384439978,5609,92.51574933,UNIVERSITY OF CENTRAL FLORIDA - COCOA CAMPUS,V,5/14/2012,9/15/2017,5472,19,35,20
3.31539E+13,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - DAYTONA BEACH CAMPUS,501,1200 W INTERNATIONAL SPEEDWAY BLVD,DAYTONA BEACH,32114,VOLUSIA,386-506-4021,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,2008,GEOPLAN,VOLUSIA COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,29.20182724,-81.04903315,17RMN9523330348,1421,90.08438127,UNIVERSITY OF CENTRAL FLORIDA - DAYTONA BEACH CAMPUS,V,7/3/2007,9/15/2017,1575,19,35,20
2.92226E+14,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - DOWNTOWN,2875,36 W PINE ST,ORLANDO,32801,ORANGE,407-317-7700,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,1922,GEOPLAN,ORANGE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY UNIVERSITY OF CENTRAL FLORIDA),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.54106918,-81.37980266,17RMM6284557201,3244,0.26418546,UNIVERSITY OF CENTRAL FLORIDA - DOWNTOWN,V,5/14/2012,9/15/2017,3106,19,35,20
1.19251E+16,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - LEESBURG CAMPUS,,9501 US HWY 441,LEESBURG,34788,LAKE,352-536-2113,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,1976,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.83037555,-81.79788297,17RMM2215889454,5598,118.7912975,UNIVERSITY OF CENTRAL FLORIDA - LEESBURG CAMPUS,V,5/14/2012,9/15/2017,5461,19,35,20
27 370625  105,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - MELBOURNE CAMPUS,,3865 N WICKHAM RD,MELBOURNE,32935,BREVARD,321-443-7972,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,1971,GEOPLAN,DTS,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY UCF MELBOURNE CAMPUS),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.17015484,-80.6691131,17RNM3248216096,3310,116.1772451,UNIVERSITY OF CENTRAL FLORIDA - MELBOURNE CAMPUS,V,5/14/2012,9/15/2017,3172,19,35,20
23459-000-02,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - OCALA CAMPUS,,3001 SW COLLEGE RD,OCALA,34474,MARION,352-854-2322X1824,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,1959,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,29.16383121,-82.17355518,17RLN8587226707,5442,134.3457986,UNIVERSITY OF CENTRAL FLORIDA - OCALA CAMPUS,V,5/14/2012,9/15/2017,5353,19,35,20
3.1221E+14,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - ORLANDO TECH CENTER,,12479 RESEARCH PKWY,ORLANDO,32826,ORANGE,407-823-2661,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,1994,GEOPLAN,DTS,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY UCF ORLANDO TECH CENTER),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.58864863,-81.19576365,17RMM8085862428,3254,21.70328296,UNIVERSITY OF CENTRAL FLORIDA - ORLANDO TECH CENTER,V,5/14/2012,9/15/2017,3116,19,35,20
29 3704MZ    R,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - PALM BAY CAMPUS,,250 COMMUNITY COLLEGE PKWY,PALM BAY,32909,BREVARD,321-433-7995,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,1992,GEOPLAN,DTS,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY UCF PALM BAY CAMPUS),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,27.99327523,-80.63001914,17RNL3638096513,3333,70.73259861,UNIVERSITY OF CENTRAL FLORIDA - PALM BAY CAMPUS,V,5/14/2012,9/15/2017,3195,19,35,20
3.1221E+14,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - RESEARCH PAVILLION,2944,12424 RESEARCH PKWY,ORLANDO,32826,ORANGE,407-882-0260,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,1986,GEOPLAN,DTS,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY UCF RESEARCH PAVILLION),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.5864115,-81.19582154,17RMM8085262181,3255,14.20061491,UNIVERSITY OF CENTRAL FLORIDA - RESEARCH PAVILLION,V,5/14/2012,9/15/2017,3117,19,35,20
2.92406E+14,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - ROSEN COLLEGE OF HOSPITALITY MANAGEMENT,1601,9907 UNIVERSAL BLVD,ORLANDO,32819,ORANGE,407-903-8000,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,2003,GEOPLAN,ORANGE COUNTY,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,(FORMERLY UNIVERSITY OF CENTRAL FLORIDA),0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.42825258,-81.44166257,17RMM5674744723,1703,44.62894085,UNIVERSITY OF CENTRAL FLORIDA - ROSEN COLLEGE OF HOSPITALITY MANAGEMENT,V,5/14/2012,9/15/2017,1717,19,35,20
1.5203E+16,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - SANFORD/LAKE MARY,,100 WELDON BOULEVARD,SANFORD,32773,SEMINOLE,407-708-2471,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,1985,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.74543211,-81.305555,17RMM7016679820,5604,192.3676121,UNIVERSITY OF CENTRAL FLORIDA - SANFORD/LAKE MARY,V,5/14/2012,9/15/2017,5467,19,35,20
9.22261E+16,NA,NA,UNIVERSITY OF CENTRAL FLORIDA - SOUTH LAKE,,1250 N HANCOCK RD,CLERMONT,34711,LAKE,352-536-2113,COLLEGE/UNIVERSITY,UNIVERSITY OF CENTRAL FLORIDA,STATE,PUBLIC,2003,GEOPLAN,GEOPLAN,NA,COLLEGE,COLLEGE,COLLEGE,NA,0,0,0,0,NA,NO INFORMATION AVAILABLE,NA,0,0,0,0,U,NA,NA,0,NA,5/16/2012,NA,NA,28.55175175,-81.70831687,17RMM3071358530,5578,101.4855957,UNIVERSITY OF CENTRAL FLORIDA - SOUTH LAKE,V,5/14/2012,9/15/2017,5729,19,35,20
